Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm),Clave,Latitud,Longitud
2014/01/01,0.00,,,,1.89,VIHJL,19.797222,-103.339722
2014/01/02,0.00,,,,3.45,VIHJL,19.797222,-103.339722
2014/01/03,0.00,,,,3.23,VIHJL,19.797222,-103.339722
2014/01/04,0.00,,,,3.46,VIHJL,19.797222,-103.339722
2014/01/05,0.00,,,,3.39,VIHJL,19.797222,-103.339722
2014/01/06,0.00,,,,2.83,VIHJL,19.797222,-103.339722
2014/01/07,0.00,,,,3.83,VIHJL,19.797222,-103.339722
2014/01/08,0.00,,,,3.76,VIHJL,19.797222,-103.339722
2014/01/09,0.00,,,,4.08,VIHJL,19.797222,-103.339722
2014/01/10,0.30,,,,3.49,VIHJL,19.797222,-103.339722
2014/01/11,0.00,,,,2.89,VIHJL,19.797222,-103.339722
2014/01/12,0.00,,,,3.11,VIHJL,19.797222,-103.339722
2014/01/13,0.00,,,,3.78,VIHJL,19.797222,-103.339722
2014/01/14,0.00,,,,3.81,VIHJL,19.797222,-103.339722
2014/01/15,0.00,,,,3.62,VIHJL,19.797222,-103.339722
2014/01/16,0.00,,,,3.10,VIHJL,19.797222,-103.339722
2014/01/17,0.00,,,,3.74,VIHJL,19.797222,-103.339722
2014/01/18,0.00,,,,3.29,VIHJL,19.797222,-103.339722
2014/01/19,0.00,,,,2.77,VIHJL,19.797222,-103.339722
2014/01/20,0.00,,,,3.63,VIHJL,19.797222,-103.339722
2014/01/21,0.00,,,,5.60,VIHJL,19.797222,-103.339722
2014/01/22,0.00,,,,4.27,VIHJL,19.797222,-103.339722
2014/01/23,0.00,,,,4.26,VIHJL,19.797222,-103.339722
2014/01/24,0.00,,,,3.93,VIHJL,19.797222,-103.339722
2014/01/25,4.50,,,,3.96,VIHJL,19.797222,-103.339722
2014/01/26,0.00,,,,4.26,VIHJL,19.797222,-103.339722
2014/01/27,0.00,,,,2.93,VIHJL,19.797222,-103.339722
2014/01/28,0.00,,,,4.44,VIHJL,19.797222,-103.339722
2014/01/29,0.00,,,,4.26,VIHJL,19.797222,-103.339722
2014/01/30,0.00,,,,4.51,VIHJL,19.797222,-103.339722
2014/01/31,0.00,,,,3.72,VIHJL,19.797222,-103.339722
2014/02/01,0.00,,,,4.36,VIHJL,19.797222,-103.339722
2014/02/02,0.00,,,,4.77,VIHJL,19.797222,-103.339722
2014/02/03,0.00,,,,4.70,VIHJL,19.797222,-103.339722
2014/02/04,0.00,,,,4.78,VIHJL,19.797222,-103.339722
2014/02/05,0.00,,,,4.55,VIHJL,19.797222,-103.339722
2014/02/06,0.00,,,,5.67,VIHJL,19.797222,-103.339722
2014/02/07,0.00,,,,4.65,VIHJL,19.797222,-103.339722
2014/02/08,0.00,,,,3.67,VIHJL,19.797222,-103.339722
2014/02/09,0.00,,,,4.21,VIHJL,19.797222,-103.339722
2014/02/10,0.00,,,,5.12,VIHJL,19.797222,-103.339722
2014/02/11,0.00,,,,6.14,VIHJL,19.797222,-103.339722
2014/02/12,0.00,,,,7.57,VIHJL,19.797222,-103.339722
2014/02/13,0.00,,,,5.07,VIHJL,19.797222,-103.339722
2014/02/14,0.00,,,,5.53,VIHJL,19.797222,-103.339722
2014/02/15,0.00,,,,5.46,VIHJL,19.797222,-103.339722
2014/02/16,0.00,,,,5.49,VIHJL,19.797222,-103.339722
2014/02/17,0.00,,,,5.31,VIHJL,19.797222,-103.339722
2014/02/18,0.00,,,,5.53,VIHJL,19.797222,-103.339722
2014/02/19,0.00,,,,5.29,VIHJL,19.797222,-103.339722
2014/02/20,0.00,,,,3.92,VIHJL,19.797222,-103.339722
2014/02/21,0.00,,,,4.38,VIHJL,19.797222,-103.339722
2014/02/22,0.00,,,,4.98,VIHJL,19.797222,-103.339722
2014/02/23,0.00,,,,5.84,VIHJL,19.797222,-103.339722
2014/02/24,0.00,,,,5.50,VIHJL,19.797222,-103.339722
2014/02/25,0.00,,,,4.31,VIHJL,19.797222,-103.339722
2014/02/26,0.00,,,,5.60,VIHJL,19.797222,-103.339722
2014/02/27,0.00,,,,5.75,VIHJL,19.797222,-103.339722
2014/02/28,0.00,,,,5.53,VIHJL,19.797222,-103.339722
2014/03/01,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/02,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/03,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/04,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/05,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/06,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/07,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/08,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/09,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/10,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/11,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/12,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/13,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/14,-,,,,-,VIHJL,19.797222,-103.339722
2014/03/15,-,,,,-,VIHJL,19.797222,-103.339722
